Version:,Taxi,Continuous/Discontinuous,v4.1.8942.21304,,,
0,0.01646239,-1.4455,7.5015,89.0425,0,0
0,0.01679824,-1.4455,7.5015,89.0425,0,0
0,0.01650636,-1.4455,7.5015,89.0425,0,0
0,0.01679797,-1.4455,7.5015,89.0425,0,0
0,0.01668512,-1.4455,7.5015,89.0425,0,0
0,0.01651188,-1.4455,7.5015,89.0425,0,0
0,0.01680252,-1.4455,7.5015,89.0425,0,0
0,0.01683975,-1.4455,7.5015,89.0425,0,0
0,0.01675523,-1.4455,7.5015,89.0425,0,0
0,0.01650076,-1.4455,7.5015,89.0425,0,0
0,0.01670864,-1.4455,7.5015,89.0425,0,0
0,0.01661143,-1.4455,7.5015,89.0425,0,0
0,0.01672821,-1.4455,7.5015,89.0425,0,0
0,0.01676642,-1.4455,7.5015,89.0425,0,0
0,0.01651928,-1.4455,7.5015,89.0425,0,0
0,0.01678821,-1.4455,7.5015,89.0425,0,0
0,0.01673696,-1.4455,7.5015,89.0425,0,0
0,0.01656177,-1.4455,7.5015,89.0425,0,0
0,0.01641219,-1.4455,7.5015,89.0425,0,0
0,0.01639959,-1.4455,7.5015,89.0425,0,0
0,0.0170369,-1.4455,7.5015,89.0425,0,0
0,0.01624741,-1.4455,7.5015,89.0425,0,0
0,0.01690613,-1.4455,7.5015,89.0425,0,0
0,0.01648116,-1.4455,7.5015,89.0425,0,0
0,0.016807,-1.4455,7.5015,89.0425,0,0
0,0.01669633,-1.4455,7.5015,89.0425,0,0
0,0.0165974,-1.4455,7.5015,89.0425,0,0
0,0.01681633,-1.4455,7.5015,89.0425,0,0
0,0.01647429,-1.4455,7.5015,89.0425,0,0
0,0.01671003,-1.4455,7.5015,89.0425,0,0
0,0.01670387,-1.4455,7.5015,89.0425,0,0
0,0.0167941,-1.4455,7.5015,89.0425,0,0
0,0.01658753,-1.4455,7.5015,89.0425,0,0
0,0.01675283,-1.4455,7.5015,89.0425,0,0
0,0.01666093,-1.4455,7.5015,89.0425,0,0
0,0.01670512,-1.4455,7.5015,89.0425,0,0
0,0.0165925,-1.4455,7.5015,89.0425,0,0
0,0.0165959,-1.4455,7.5015,89.0425,0,0
0,0.01683035,-1.4455,7.5015,89.0425,0,0
0,0.0168747,-1.4455,7.5015,89.0425,0,0
0,0.01664944,-1.4455,7.5015,89.0425,0,0
0,0.01645295,-1.4455,7.5015,89.0425,0,0
0,0.01680797,-1.4455,7.5015,89.0425,0,0
0,0.01659231,-1.4455,7.5015,89.0425,0,0
0,0.01681109,-1.4455,7.5015,89.0425,0,0
0,0.01648839,-1.4455,7.5015,89.0425,0,0
0,0.01669859,-1.4455,7.5015,89.0425,0,0
0,0.01670925,-1.4455,7.5015,89.0425,0,0
0,0.0167978,-1.4455,7.5015,89.0425,0,0
0,0.01674508,-1.4455,7.5015,89.0425,0,0
0,0.01645036,-1.4455,7.5015,89.0425,0,0
0,0.01660885,-1.4455,7.5015,89.0425,0,0
0,0.01677869,-1.4455,7.5015,89.0425,0,0
0,0.02042742,-1.4455,7.5015,89.0425,0,0
0,0.01298746,-1.4455,7.5015,89.0425,0,0
0,0.0167033,-1.4455,7.5015,89.0425,0,0
0,0.01661576,-1.4455,7.5015,89.0425,0,0
0,0.0168833,-1.4455,7.5015,89.0425,0,0
0,0.01643183,-1.4455,7.5015,89.0425,0,0
0,0.01680624,-1.4455,7.5015,89.0425,0,0
0,0.01679239,-1.4455,7.5015,89.0425,0,0
0,0.01646256,-1.4455,7.5015,89.0425,0,0
0,0.01693671,-1.4455,7.5015,89.0425,0,0
0,0.01635984,-1.4455,7.5015,89.0425,0,0
0,0.01694547,-1.4455,7.5015,89.0425,0,0
0,0.01655925,-1.4455,7.5015,89.0425,0,0
0,0.01659787,-1.4455,7.5015,89.0425,0,0
0,0.01672298,-1.4455,7.5015,89.0425,0,0
0,0.01668338,-1.4455,7.5015,89.0425,0,0
0,0.01659442,-1.4455,7.5015,89.0425,0,0
0,0.01680456,-1.4455,7.5015,89.0425,0,0
0,0.01658498,-1.4455,7.5015,89.0425,0,0
0,0.01681895,-1.4455,7.5015,89.0425,0,0
0,0.01688121,-1.4455,7.5015,89.0425,0,0
0,0.01650761,-1.4455,7.5015,89.0425,0,0
0,0.01660413,-1.4455,7.5015,89.0425,0,0
0,0.01669486,-1.4455,7.5015,89.0425,0,0
0,0.01670075,-1.4455,7.5015,89.0425,0,0
0,0.01650489,-1.4455,7.5015,89.0425,0,0
0,0.01680397,-1.4455,7.5015,89.0425,0,0
0,0.01682874,-1.4455,7.5015,89.0425,0,0
0,0.01675596,-1.4455,7.5015,89.0425,0,0
0,0.01642477,-1.4455,7.5015,89.0425,0,0
0,0.01695764,-1.4455,7.5015,89.0425,0,0
0,0.01643132,-1.4455,7.5015,89.0425,0,0
0,0.01669323,-1.4455,7.5015,89.0425,0,0
0,0.01670817,-1.4455,7.5015,89.0425,0,0
0,0.01659666,-1.4455,7.5015,89.0425,0,0
0,0.01673904,-1.4455,7.5015,89.0425,0,0
0,0.01658163,-1.4455,7.5015,89.0425,0,0
0,0.01696263,-1.4455,7.5015,89.0425,0,0
0,0.01641313,-1.4455,7.5015,89.0425,0,0
0,0.01669717,-1.4455,7.5015,89.0425,0,0
0,0.01679304,-1.4455,7.5015,89.0425,0,0
0,0.01641417,-1.4455,7.5015,89.0425,0,0
0,0.01689674,-1.4455,7.5015,89.0425,0,0
0,0.01669775,-1.4455,7.5015,89.0425,0,0
0,0.01670817,-1.4455,7.5015,89.0425,0,0
0,0.0167008,-1.4455,7.5015,89.0425,0,0
0,0.01669588,-1.4455,7.5015,89.0425,0,0
0,0.01665543,-1.4455,7.5015,89.0425,0,0
0,0.01664128,-1.4455,7.5015,89.0425,0,0
0,0.01678817,-1.4455,7.5015,89.0425,0,0
0,0.0166621,-1.4455,7.5015,89.0425,0,0
0,0.01655674,-1.4455,7.5015,89.0425,0,0
0,0.0165991,-1.4455,7.5015,89.0425,0,0
0,0.01669389,-1.4455,7.5015,89.0425,0,0
0,0.01679069,-1.4455,7.5015,89.0425,0,0
0,0.0169138,-1.4455,7.5015,89.0425,0,0
0,0.01639955,-1.4455,7.5015,89.0425,0,0
0,0.01659729,-1.4455,7.5015,89.0425,0,0
0,0.01680273,-1.4455,7.5015,89.0425,0,0
0,0.01670249,-1.4455,7.5015,89.0425,0,0
0,0.01660164,-1.4455,7.5015,89.0425,0,0
0,0.01669566,-1.4455,7.5015,89.0425,0,0
0,0.01669656,-1.4455,7.5015,89.0425,0,0
0,0.01659938,-1.4455,7.5015,89.0425,0,0
0,0.01670023,-1.4455,7.5015,89.0425,0,0
0,0.01669843,-1.4455,7.5015,89.0425,0,0
0,0.01670673,-1.4455,7.5015,89.0425,0,0
0,0.0166954,-1.4455,7.5015,89.0425,0,0
0,0.01671381,-1.4455,7.5015,89.0425,0,0
0,0.01672388,-1.4455,7.5015,89.0425,0,0
0,0.01656916,-1.4455,7.5015,89.0425,0,0
0,0.01704015,-1.4455,7.5015,89.0425,0,0
0,0.01642184,-1.4455,7.5015,89.0425,0,0
0,0.01663963,-1.4455,7.5015,89.0425,0,0
0,0.01670565,-1.4455,7.5015,89.0425,0,0
0,0.0165898,-1.4455,7.5015,89.0425,0,0
0,0.01669429,-1.4455,7.5015,89.0425,0,0
0,0.01669703,-1.4455,7.5015,89.0425,0,0
0,0.01672422,-1.4455,7.5015,89.0425,0,0
0,0.01720824,-1.4455,7.5015,89.0425,0,0
0,0.01607121,-1.4455,7.5015,89.0425,0,0
0,0.01659647,-1.4455,7.5015,89.0425,0,0
0,0.01699181,-1.4455,7.5015,89.0425,0,0
0,0.01640712,-1.4455,7.5015,89.0425,0,0
0,0.01683066,-1.4455,7.5015,89.0425,0,0
0,0.01657246,-1.4455,7.5015,89.0425,0,0
0,0.01671224,-1.4455,7.5015,89.0425,0,0
0,0.01672214,-1.4455,7.5015,89.0425,0,0
0,0.01688902,-1.4455,7.5015,89.0425,0,0
0,0.01653894,-1.4455,7.5015,89.0425,0,0
0,0.01645063,-1.4455,7.5015,89.0425,0,0
0,0.01689459,-1.4455,7.5015,89.0425,0,0
0,0.01669782,-1.4455,7.5015,89.0425,0,0
0,0.01677665,-1.4455,7.5015,89.0425,0,0
0,0.01704521,-1.4455,7.5015,89.0425,0,0
0,0.01665823,-1.4455,7.5015,89.0425,0,0
0,0.01672985,-1.4455,7.5015,89.0425,0,0
0,0.01642545,-1.4455,7.5015,89.0425,0,0
0,0.01680097,-1.4455,7.5015,89.0425,0,0
0,0.01646323,-1.4455,7.5015,89.0425,0,0
0,0.0164941,-1.4455,7.5015,89.0425,0,0
21,0.01679744,-1.4455,7.5015,89.0425,1,2
0,0.01702611,-1.4455,7.5015,89.0425,0,0
0,0.01683412,-1.4455,7.5015,90.7741,0,0
0,0.01687057,-1.4455,7.5015,92.5094,0,0
0,0.01643641,-1.4455,7.5015,94.2001,0,0
0,0.01684269,-1.4455,7.5015,95.9325,0,0
0,0.01635664,-1.4455,7.5015,97.615,0,0
0,0.0169755,-1.4455,7.5015,99.3611,0,0
0,0.01679073,-1.4455,7.5015,101.0882,0,0
0,0.01653047,-1.4455,7.5015,102.7886,0,0
0,0.01652565,-1.4455,7.5015,104.4884,0,0
0,0.01677515,-1.4455,7.5015,106.2139,0,0
0,0.01672313,-1.4455,7.5015,107.9341,0,0
0,0.01684315,-1.4455,7.5015,109.6666,0,0
0,0.01659786,-1.4455,7.5015,111.3739,0,0
0,0.0166842,-1.4455,7.5015,113.0901,0,0
0,0.01671176,-1.4455,7.5015,114.8091,0,0
0,0.01658375,-1.4455,7.5015,116.5149,0,0
0,0.01675871,-1.4455,7.5015,118.2387,0,0
0,0.01667478,-1.4455,7.5015,119.9539,0,0
0,0.01661885,-1.4455,7.5015,121.6633,0,0
0,0.01675264,-1.4455,7.5015,123.3866,0,0
0,0.01661336,-1.4455,7.5015,125.0954,0,0
0,0.01608872,-1.4455,7.5015,126.7503,0,0
0,0.01685998,-1.4455,7.5015,128.4846,0,0
0,0.01662631,-1.4455,7.5015,130.1948,0,0
0,0.01665499,-1.4455,7.5015,131.9079,0,0
0,0.01706897,-1.4455,7.5015,133.6637,0,0
0,0.01607303,-1.4455,7.5015,135.317,0,0
0,0.01727548,-1.4455,7.5015,137.0939,0,0
0,0.01607129,-1.4455,7.5015,138.7471,0,0
0,0.01737666,-1.4179,7.468,140.5345,0,0
0,0.01670272,-1.3923,7.435,142.2525,0,0
0,0.01628201,-1.3683,7.4021,143.9273,0,0
0,0.01679388,-1.3447,7.3674,145.6548,0,0
0,0.01663153,-1.3222,7.3324,147.3655,0,0
0,0.01668091,-1.3008,7.2966,149.0813,0,0
0,0.0164503,-1.2807,7.2608,150.7734,0,0
0,0.01646015,-1.2617,7.2243,152.4665,0,0
0,0.01677616,-1.2435,7.1865,154.1922,0,0
0,0.01673756,-1.2264,7.1483,155.9138,0,0
0,0.01656007,-1.2106,7.1101,157.6172,0,0
0,0.01681561,-1.1958,7.0707,159.3469,0,0
0,0.01688316,-1.1821,7.0308,161.0835,0,0
0,0.01640205,-1.17,6.9916,162.7706,0,0
0,0.01663077,-1.1589,6.9516,164.4813,0,0
0,0.01667448,-1.1489,6.9111,166.1965,0,0
0,0.01699482,-1.14,6.8696,167.9446,0,0
0,0.01651867,-1.1326,6.829,169.6437,0,0
0,0.01658095,-1.1264,6.788,171.3493,0,0
0,0.01686863,-1.1213,6.7461,173.0844,0,0
0,0.01721692,-1.1174,6.7033,174.8553,0,0
0,0.01601445,-1.115,6.6633,176.5026,0,0
0,0.01659567,-1.1137,6.6218,178.2097,0,0
0,0.01692336,-1.1137,6.5795,179.9504,0,0
0,0.01688775,-1.1149,6.5373,181.6875,0,0
0,0.01654775,-1.1174,6.496,183.3896,0,0
0,0.01652397,-1.121,6.4549,185.0893,0,0
0,0.01644039,-1.1259,6.4141,186.7804,0,0
0,0.01693972,-1.1321,6.3722,188.5229,0,0
0,0.01685592,-1.1397,6.3308,190.2567,0,0
0,0.01696244,-1.1485,6.2893,192.0014,0,0
0,0.01603262,-1.1579,6.2503,193.6506,0,0
0,0.01670158,-1.169,6.2101,195.3685,0,0
0,0.0168612,-1.1814,6.1698,197.1029,0,0
0,0.01682739,-1.195,6.13,198.8338,0,0
0,0.01681915,-1.2097,6.0906,200.5638,0,0
0,0.01621008,-1.2251,6.0531,202.2312,0,0
0,0.01657035,-1.2419,6.0153,203.9357,0,0
0,0.01660023,-1.2598,5.9779,205.6432,0,0
0,0.01749953,-1.28,5.939,207.4432,0,0
0,0.01652797,-1.3001,5.903,209.1433,0,0
0,0.01618463,-1.3208,5.8682,210.8081,0,0
0,0.01686867,-1.3435,5.8327,212.5432,0,0
0,0.01663515,-1.3669,5.7983,214.2544,0,0
0,0.01703934,-1.3919,5.7638,216.007,0,0
0,0.01695209,-1.4179,5.7303,217.7508,0,0
0,0.0163319,-1.4438,5.6988,219.4307,0,0
0,0.01628155,-1.4706,5.6681,221.1054,0,0
0,0.01668239,-1.4989,5.6376,222.8214,0,0
0,0.01688948,-1.5276,5.6066,222.8214,0,0
0,0.01675844,-1.5561,5.5759,222.8214,0,0
0,0.01646321,-1.5841,5.5457,222.8214,0,0
0,0.01706693,-1.6131,5.5144,222.8214,0,0
0,0.01621976,-1.6406,5.4847,222.8214,0,0
0,0.01707814,-1.6696,5.4533,222.8214,0,0
0,0.01673528,-1.6981,5.4227,222.8214,0,0
0,0.01608126,-1.7254,5.3932,222.8214,0,0
0,0.01671888,-1.7538,5.3625,222.8214,0,0
0,0.01669,-1.7822,5.3319,222.8214,0,0
0,0.01672418,-1.8106,5.3013,222.8214,0,0
0,0.01769867,-1.8406,5.2688,222.8214,0,0
0,0.01650071,-1.8687,5.2386,222.8214,0,0
0,0.01687844,-1.8974,5.2076,222.8214,0,0
0,0.01591582,-1.9244,5.1784,222.8214,0,0
0,0.01739191,-1.9539,5.1465,222.8214,0,0
0,0.01656176,-1.9821,5.1162,222.8214,0,0
0,0.01604176,-2.0093,5.0868,222.8214,0,0
0,0.01668622,-2.0377,5.0562,222.8214,0,0
0,0.01733095,-2.0671,5.0244,222.8214,0,0
0,0.01672505,-2.0955,4.9937,222.8214,0,0
0,0.01615202,-2.123,4.9641,222.8214,0,0
0,0.01725832,-2.1523,4.9325,222.8214,0,0
0,0.01640312,-2.1811,4.9032,224.5087,0,0
0,0.01681308,-2.2114,4.8742,226.2381,0,0
0,0.0169625,-2.2429,4.8458,227.9828,0,0
0,0.01646218,-2.2743,4.8192,229.6762,0,0
0,0.01639012,-2.3063,4.7936,231.3621,0,0
0,0.01650416,-2.3393,4.7688,233.0597,0,0
0,0.01660122,-2.3732,4.7449,234.7674,0,0
0,0.01659717,-2.4077,4.7219,236.4746,0,0
0,0.01740199,-2.444,4.6979,236.4746,0,0
0,0.0164454,-2.4783,4.6752,236.4746,0,0
0,0.01611051,-2.5118,4.653,236.4746,0,0
0,0.01655275,-2.5463,4.6301,236.4746,0,0
0,0.01668431,-2.5811,4.6071,236.4746,0,0
0,0.0167053,-2.6159,4.584,236.4746,0,0
0,0.01690989,-2.6511,4.5607,236.4746,0,0
0,0.01713376,-2.6868,4.537,236.4746,0,0
0,0.01666378,-2.7216,4.514,236.4746,0,0
0,0.01674684,-2.7565,4.4909,236.4746,0,0
0,0.01668336,-2.7912,4.4679,236.4746,0,0
0,0.01617174,-2.8249,4.4455,236.4746,0,0
0,0.01714176,-2.8607,4.4219,236.4746,0,0
0,0.01596105,-2.8939,4.3998,236.4746,0,0
0,0.01776971,-2.9309,4.3753,236.4746,0,0
0,0.01636401,-2.965,4.3527,236.4746,0,0
0,0.01670153,-2.9998,4.3297,236.4746,0,0
0,0.01586054,-3.0329,4.3078,236.4746,0,0
0,0.01761418,-3.0696,4.2834,236.4746,0,0
0,0.0168092,-3.1046,4.2602,236.4746,0,0
0,0.01596832,-3.1379,4.2382,236.4746,0,0
0,0.01649648,-3.1723,4.2154,236.4746,0,0
0,0.01667371,-3.207,4.1924,236.4746,0,0
0,0.0172095,-3.2429,4.1686,236.4746,0,0
0,0.01666278,-3.2776,4.1456,236.4746,0,0
0,0.01596707,-3.3109,4.1236,236.4746,0,0
0,0.0170097,-3.3463,4.1001,236.4746,0,0
0,0.01721198,-3.3822,4.0763,236.4746,0,0
0,0.01619385,-3.4159,4.054,236.4746,0,0
0,0.01733339,-3.452,4.0301,236.4746,0,0
0,0.01647289,-3.4864,4.0073,236.4746,0,0
0,0.01669849,-3.5212,3.9843,236.4746,0,0
0,0.01640447,-3.5554,3.9616,236.4746,0,0
0,0.01679446,-3.5903,3.9384,236.4746,0,0
0,0.01702469,-3.6258,3.9149,236.4746,0,0
0,0.01619373,-3.6596,3.8926,236.4746,0,0
0,0.01702733,-3.6951,3.8691,236.4746,0,0
0,0.01676616,-3.73,3.8459,236.4746,0,0
0,0.01595124,-3.7632,3.8239,236.4746,0,0
0,0.01725999,-3.7992,3.8001,236.4746,0,0
0,0.01667605,-3.8339,3.777,236.4746,0,0
0,0.01652613,-3.8684,3.7542,236.4746,0,0
0,0.01688672,-3.9036,3.7309,236.4746,0,0
0,0.01658663,-3.9381,3.708,236.4746,0,0
0,0.0167237,-3.973,3.6849,236.4746,0,0
0,0.01668975,-4.0078,3.6619,236.4746,0,0
0,0.01668351,-4.0425,3.6389,236.4746,0,0
0,0.01661202,-4.0771,3.6159,236.4746,0,0
0,0.01671437,-4.112,3.5928,236.4746,0,0
0,0.01667688,-4.1467,3.5698,236.4746,0,0
0,0.0165927,-4.1813,3.5469,236.4746,0,0
0,0.0168226,-4.2164,3.5237,236.4746,0,0
0,0.01657292,-4.2509,3.5008,236.4746,0,0
0,0.01611309,-4.2845,3.4786,236.4746,0,0
0,0.01669805,-4.3193,3.4555,236.4746,0,0
0,0.01671702,-4.3541,3.4324,236.4746,0,0
0,0.01667758,-4.3888,3.4094,236.4746,0,0
0,0.01662932,-4.4235,3.3865,236.4746,0,0
0,0.01667971,-4.4583,3.3634,236.4746,0,0
0,0.01670998,-4.4931,3.3404,236.4746,0,0
0,0.01651714,-4.5275,3.3176,236.4746,0,0
0,0.0168772,-4.5627,3.2943,236.4746,0,0
0,0.01658346,-4.5972,3.2714,236.4746,0,0
0,0.01672537,-4.6321,3.2483,236.4746,0,0
0,0.01653844,-4.6665,3.2254,236.4746,0,0
0,0.01673954,-4.7014,3.2023,236.4746,0,0
0,0.01682089,-4.7365,3.1791,236.4746,0,0
0,0.01657783,-4.771,3.1562,236.4746,0,0
0,0.01680099,-4.806,3.133,236.4746,0,0
0,0.01669987,-4.8408,3.11,236.4746,0,0
0,0.0166037,-4.8754,3.087,236.4746,0,0
0,0.01670732,-4.9102,3.064,236.4746,0,0
0,0.01659628,-4.9448,3.0411,236.4746,0,0
0,0.01678049,-4.9798,3.0179,236.4746,0,0
0,0.01674131,-5.0147,2.9948,236.4746,0,0
0,0.01647968,-5.049,2.972,236.4746,0,0
0,0.01672341,-5.0839,2.9489,236.4746,0,0
0,0.01669643,-5.1186,2.9259,236.4746,0,0
0,0.0167572,-5.1536,2.9028,236.4746,0,0
0,0.01672814,-5.1884,2.8797,236.4746,0,0
0,0.01679699,-5.2234,2.8565,236.4746,0,0
0,0.0162417,-5.2573,2.8341,236.4746,0,0
0,0.01643237,-5.2915,2.8114,236.4746,0,0
0,0.01674253,-5.3264,2.7883,236.4746,0,0
0,0.01699944,-5.3618,2.7648,236.4746,0,0
0,0.01687345,-5.397,2.7415,236.4746,0,0
0,0.01652674,-5.4314,2.7187,236.4746,0,0
0,0.01667335,-5.4662,2.6957,236.4746,0,0
0,0.01681045,-5.5012,2.6725,236.4746,0,0
0,0.01656156,-5.5357,2.6496,236.4746,0,0
0,0.01666273,-5.5704,2.6266,236.4746,0,0
0,0.01678122,-5.6054,2.6034,236.4746,0,0
0,0.01661828,-5.64,2.5805,236.4746,0,0
0,0.01677475,-5.675,2.5573,236.4746,0,0
0,0.01649489,-5.7094,2.5345,236.4746,0,0
0,0.01671829,-5.7442,2.5115,236.4746,0,0
0,0.01669808,-5.779,2.4884,236.4746,0,0
0,0.01668585,-5.8138,2.4654,236.4746,0,0
0,0.01665023,-5.8485,2.4424,236.4746,0,0
0,0.01677633,-5.8834,2.4192,236.4746,0,0
0,0.01682941,-5.9185,2.396,236.4746,0,0
0,0.01648587,-5.9528,2.3732,236.4746,0,0
0,0.01663944,-5.9875,2.3503,236.4746,0,0
0,0.01630276,-6.0215,2.3278,236.4746,0,0
0,0.02730913,-6.0784,2.2901,236.4746,0,0
0,0.00623697,-6.0914,2.2814,236.4746,0,0
0,0.01688529,-6.1266,2.2581,236.4746,0,0
0,0.01671423,-6.1614,2.2351,236.4746,0,0
0,0.01666829,-6.1961,2.212,236.4746,0,0
0,0.01671637,-6.231,2.189,236.4746,0,0
0,0.01638407,-6.2651,2.1663,236.4746,0,0
0,0.01700754,-6.3005,2.1429,236.4746,0,0
0,0.01669067,-6.3353,2.1198,236.4746,0,0
0,0.01671059,-6.3701,2.0968,236.4746,0,0
0,0.01659368,-6.4047,2.0738,236.4746,0,0
0,0.01673175,-6.4396,2.0507,236.4746,0,0
0,0.01671753,-6.4744,2.0277,236.4746,0,0
0,0.01689485,-6.5089,2.0033,234.7367,0,0
0,0.01637848,-6.5416,1.9787,233.052,0,0
0,0.01658548,-6.574,1.9528,231.346,0,0
0,0.01680648,-6.606,1.9256,229.6173,0,0
0,0.01672476,-6.637,1.8975,227.8969,0,0
0,0.01670547,-6.668,1.8695,227.8969,0,0
0,0.01659356,-6.6988,1.8417,227.8969,0,0
0,0.01685974,-6.73,1.8135,227.8969,0,0
0,0.0166132,-6.7608,1.7856,227.8969,0,0
0,0.01658791,-6.7916,1.7578,227.8969,0,0
0,0.01649998,-6.8222,1.7302,227.8969,0,0
0,0.01694049,-6.8536,1.7018,227.8969,0,0
0,0.01665845,-6.8845,1.6739,227.8969,0,0
0,0.01660434,-6.9153,1.646,227.8969,0,0
0,0.01671548,-6.9463,1.618,227.8969,0,0
0,0.01667741,-6.9772,1.5901,227.8969,0,0
0,0.01671468,-7.0082,1.5621,227.8969,0,0
0,0.01658647,-7.039,1.5343,227.8969,0,0
0,0.01665102,-7.0699,1.5064,227.8969,0,0
0,0.01692556,-7.1013,1.478,227.8969,0,0
0,0.01654824,-7.132,1.4503,227.8969,0,0
0,0.0164864,-7.1625,1.4226,227.8969,0,0
0,0.01682401,-7.1937,1.3944,227.8969,0,0
0,0.01667801,-7.2247,1.3665,227.8969,0,0
0,0.01669634,-7.2556,1.3385,227.8969,0,0
0,0.01671057,-7.2866,1.3105,227.8969,0,0
0,0.01663891,-7.3175,1.2826,227.8969,0,0
0,0.01653183,-7.3481,1.2549,227.8969,0,0
0,0.01684382,-7.3794,1.2267,227.8969,0,0
0,0.01669188,-7.4103,1.1987,227.8969,0,0
0,0.0168281,-7.4416,1.1705,227.8969,0,0
0,0.01678702,-7.4735,1.1433,229.6237,0,0
0,0.01645995,-7.5056,1.1176,231.3168,0,0
0,0.01656157,-7.5387,1.0927,233.0203,0,0
0,0.01674081,-7.5729,1.0685,234.7423,0,0
0,0.01679241,-7.6072,1.0443,234.7423,0,0
0,0.01664539,-7.6411,1.0203,234.7423,0,0
0,0.01655748,-7.6749,0.9964,234.7423,0,0
0,0.01680161,-7.7092,0.9722,234.7423,0,0
0,0.01662706,-7.7432,0.9482,234.7423,0,0
0,0.01670158,-7.7772,0.9241,234.7423,0,0
0,0.01668664,-7.8113,0.9,234.7423,0,0
0,0.01679307,-7.8456,0.8758,234.7423,0,0
0,0.01650941,-7.8793,0.8519,234.7423,0,0
0,0.01671374,-7.9134,0.8278,234.7423,0,0
0,0.01661782,-7.9473,0.8038,234.7423,0,0
0,0.01685439,-7.9817,0.7795,234.7423,0,0
0,0.01659841,-8.0156,0.7556,234.7423,0,0
0,0.01679974,-8.0499,0.7313,234.7423,0,0
0,0.01659513,-8.0838,0.7074,234.7423,0,0
0,0.01660403,-8.1176,0.6834,234.7423,0,0
0,0.01672201,-8.1518,0.6593,234.7423,0,0
0,0.01677785,-8.186,0.6351,234.7423,0,0
0,0.01654717,-8.2198,0.6112,234.7423,0,0
0,0.01634832,-8.2532,0.5876,234.7423,0,0
0,0.01679223,-8.2874,0.5634,234.7423,0,0
0,0.01679751,-8.3217,0.5392,234.7423,0,0
0,0.01691358,-8.3562,0.5148,234.7423,0,0
0,0.01660688,-8.3901,0.4908,234.7423,0,0
0,0.01670008,-8.4242,0.4667,234.7423,0,0
0,0.01660414,-8.4581,0.4427,234.7423,0,0
0,0.01671703,-8.4922,0.4186,234.7423,0,0
0,0.01671311,-8.5264,0.3945,234.7423,0,0
0,0.0166787,-8.5604,0.3704,234.7423,0,0
0,0.01608819,-8.5932,0.3472,234.7423,0,0
0,0.01680883,-8.6275,0.323,234.7423,0,0
0,0.01675143,-8.6617,0.2988,234.7423,0,0
0,0.01670583,-8.6958,0.2747,234.7423,0,0
0,0.01653459,-8.7296,0.2508,234.7423,0,0
0,0.01665802,-8.7636,0.2268,234.7423,0,0
0,0.01682534,-8.7979,0.2025,234.7423,0,0
0,0.01707208,-8.8328,0.1779,234.7423,0,0
0,0.01609755,-8.8656,0.1547,234.7423,0,0
0,0.01681539,-8.9,0.1304,234.7423,0,0
0,0.01642039,-8.9335,0.1067,234.7423,0,0
0,0.01657659,-8.9673,0.0828,234.7423,0,0
0,0.01686449,-9.0017,0.0584,234.7423,0,0
0,0.01659534,-9.0356,0.0345,234.7423,0,0
0,0.01653178,-9.0693,0.0106,234.7423,0,0
0,0.01681345,-9.1037,-0.0136,234.7423,0,0
0,0.01659543,-9.1375,-0.0376,234.7423,0,0
0,0.01752587,-9.1733,-0.0628,234.7423,0,0
0,0.01659388,-9.2072,-0.0868,234.7423,0,0
0,0.0165266,-9.2409,-0.1106,234.7423,0,0
0,0.01679994,-9.2752,-0.1349,234.7423,0,0
0,0.016784,-9.3095,-0.1591,234.7423,0,0
0,0.01626226,-9.3426,-0.1826,234.7423,0,0
0,0.01706084,-9.3775,-0.2072,234.7423,0,0
0,0.01650562,-9.4112,-0.231,234.7423,0,0
0,0.01679894,-9.4454,-0.2552,234.7423,0,0
0,0.01663273,-9.4794,-0.2792,234.7423,0,0
0,0.01675699,-9.5136,-0.3034,234.7423,0,0
0,0.01597324,-9.5462,-0.3265,234.7423,0,0
0,0.01730226,-9.5815,-0.3514,234.7423,0,0
0,0.01622414,-9.6146,-0.3748,234.7423,0,0
0,0.01694529,-9.6492,-0.3993,234.7423,0,0
0,0.01705148,-9.684,-0.4239,234.7423,0,0
0,0.01658324,-9.7179,-0.4478,234.7423,0,0
0,0.01643038,-9.7179,-0.4478,234.7423,0,0
0,0.01659372,-9.7179,-0.4478,234.7423,0,0
0,0.01672958,-9.7179,-0.4478,234.7423,0,0
0,0.01683486,-9.7179,-0.4478,234.7423,0,0
0,0.01681214,-9.7179,-0.4478,234.7423,0,0
0,0.01659141,-9.7179,-0.4478,234.7423,0,0
0,0.01659439,-9.7179,-0.4478,234.7423,0,0
0,0.01641958,-9.7179,-0.4478,234.7423,0,0
0,0.01700968,-9.7179,-0.4478,234.7423,0,0
0,0.01655144,-9.7179,-0.4478,234.7423,0,0
0,0.01673316,-9.7179,-0.4478,234.7423,0,0
31,0.01698882,-9.7179,-0.4478,234.7423,1,3
0,0.016117,-9.7179,-0.4478,234.7423,0,0
0,0.01683163,-9.7179,-0.4478,234.7423,0,0
0,0.01676142,-9.7179,-0.4478,234.7423,0,0
0,0.01674001,-9.7179,-0.4478,234.7423,0,0
0,0.01624537,-9.7179,-0.4478,234.7423,0,0
0,0.01683211,-9.7179,-0.4478,234.7423,0,0
0,0.01682951,-9.7179,-0.4478,234.7423,0,0
